ID,Type,PieceMark,Section,Material,StartX,StartY,StartZ,EndX,EndY,EndZ,Holes,HoleCount
100088,beam,M88,L40x4,A36,0.55,-0.55,37.5,0.55,0.55,37.5,"[{'MemberID': 100088, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 37.5, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100084, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100088, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 37.5, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100085, 'Radius': 0.006, 'Depth': 0.05}]",2
100089,beam,M89,L40x4,A36,0.55,0.55,37.5,-0.55,0.55,37.5,"[{'MemberID': 100089, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 37.5, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100085, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100089, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 37.5, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100086, 'Radius': 0.006, 'Depth': 0.05}]",2
100090,beam,M90,L40x4,A36,-0.55,0.55,37.5,-0.55,-0.55,37.5,"[{'MemberID': 100090, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 37.5, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100086, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100090, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 37.5, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100083, 'Radius': 0.006, 'Depth': 0.05}]",2
100103,beam,M103,L40x4,A36,-0.55,-0.55,36.0,0.55,0.55,36.0,"[{'MemberID': 100103, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.5061593795664341, 'HoleCenterY': -0.5061593795664341, 'HoleCenterZ': 36.0, 'NormalX': -0.7071067811865476, 'NormalY': 0.7071067811865476, 'NormalZ': 0.0, 'ConnectedLegID': 100083, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100103, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.5061593795664341, 'HoleCenterY': 0.5061593795664341, 'HoleCenterZ': 36.0, 'NormalX': -0.7071067811865476, 'NormalY': 0.7071067811865476, 'NormalZ': 0.0, 'ConnectedLegID': 100085, 'Radius': 0.006, 'Depth': 0.05}]",2
100104,beam,M104,L40x4,A36,0.55,-0.55,36.0,-0.55,0.55,36.0,"[{'MemberID': 100104, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.5061593795664341, 'HoleCenterY': -0.5061593795664341, 'HoleCenterZ': 36.0, 'NormalX': -0.7071067811865476, 'NormalY': -0.7071067811865476, 'NormalZ': 0.0, 'ConnectedLegID': 100084, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100104, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.5061593795664341, 'HoleCenterY': 0.5061593795664341, 'HoleCenterZ': 36.0, 'NormalX': -0.7071067811865476, 'NormalY': -0.7071067811865476, 'NormalZ': 0.0, 'ConnectedLegID': 100086, 'Radius': 0.006, 'Depth': 0.05}]",2
100105,beam,M105,L40x4,A36,-0.55,-0.55,36.0,0.55,-0.55,36.0,"[{'MemberID': 100105, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 36.0, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100083, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100105, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.488, 'HoleCenterY': -0.55, 'HoleCenterZ': 36.0, 'NormalX': 0.0, 'NormalY': 1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100084, 'Radius': 0.006, 'Depth': 0.05}]",2
100106,beam,M106,L40x4,A36,0.55,-0.55,36.0,0.55,0.55,36.0,"[{'MemberID': 100106, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 36.0, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100084, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100106, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 36.0, 'NormalX': -1.0, 'NormalY': 0.0, 'NormalZ': 0.0, 'ConnectedLegID': 100085, 'Radius': 0.006, 'Depth': 0.05}]",2
100107,beam,M107,L40x4,A36,0.55,0.55,36.0,-0.55,0.55,36.0,"[{'MemberID': 100107, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 36.0, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100085, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100107, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.488, 'HoleCenterY': 0.55, 'HoleCenterZ': 36.0, 'NormalX': 0.0, 'NormalY': -1.0, 'NormalZ': 0.0, 'ConnectedLegID': 100086, 'Radius': 0.006, 'Depth': 0.05}]",2
100108,beam,M108,L40x4,A36,-0.55,0.55,36.0,-0.55,-0.55,36.0,"[{'MemberID': 100108, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.55, 'HoleCenterY': 0.488, 'HoleCenterZ': 36.0, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100086, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100108, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.55, 'HoleCenterY': -0.488, 'HoleCenterZ': 36.0, 'NormalX': 1.0, 'NormalY': 0.0, 'NormalZ': -0.0, 'ConnectedLegID': 100083, 'Radius': 0.006, 'Depth': 0.05}]",2
100121,beam,M121,L40x4,A36,-0.590625,-0.590625,33.75,0.590625,-0.590625,33.75,"[{'MemberID': 100121, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.5186250000000001, 'HoleCenterY': -0.5906250000000001, 'HoleCenterZ': 33.75, 'NormalX': 0.0, 'NormalY': 0.9998370373220766, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100117, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100121, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.5186250000000001, 'HoleCenterY': -0.5906250000000001, 'HoleCenterZ': 33.75, 'NormalX': 0.0, 'NormalY': 0.9998370373220766, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100118, 'Radius': 0.006, 'Depth': 0.05}]",2
100122,beam,M122,L40x4,A36,0.590625,-0.590625,33.75,0.590625,0.590625,33.75,"[{'MemberID': 100122, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.5906250000000001, 'HoleCenterY': -0.5186250000000001, 'HoleCenterZ': 33.75, 'NormalX': -0.9998370373220766, 'NormalY': 0.0, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100118, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100122, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.5906250000000001, 'HoleCenterY': 0.5186250000000001, 'HoleCenterZ': 33.75, 'NormalX': -0.9998370373220766, 'NormalY': 0.0, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100119, 'Radius': 0.006, 'Depth': 0.05}]",2
100123,beam,M123,L40x4,A36,0.590625,0.590625,33.75,-0.590625,0.590625,33.75,"[{'MemberID': 100123, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.5186250000000001, 'HoleCenterY': 0.5906250000000001, 'HoleCenterZ': 33.75, 'NormalX': -0.0, 'NormalY': -0.9998370373220766, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100119, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100123, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.5186250000000001, 'HoleCenterY': 0.5906250000000001, 'HoleCenterZ': 33.75, 'NormalX': -0.0, 'NormalY': -0.9998370373220766, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100120, 'Radius': 0.006, 'Depth': 0.05}]",2
100124,beam,M124,L40x4,A36,-0.590625,0.590625,33.75,-0.590625,-0.590625,33.75,"[{'MemberID': 100124, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.5906250000000001, 'HoleCenterY': 0.5186250000000001, 'HoleCenterZ': 33.75, 'NormalX': 0.9998370373220766, 'NormalY': 0.0, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100120, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100124, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.5906250000000001, 'HoleCenterY': -0.5186250000000001, 'HoleCenterZ': 33.75, 'NormalX': 0.9998370373220766, 'NormalY': 0.0, 'NormalZ': -0.0180526673655801, 'ConnectedLegID': 100117, 'Radius': 0.006, 'Depth': 0.05}]",2
100137,beam,M137,L40x4,A36,-0.627639,-0.627639,31.7,0.627639,-0.627639,31.7,"[{'MemberID': 100137, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.555639, 'HoleCenterY': -0.627639, 'HoleCenterZ': 31.7, 'NormalX': 0.0, 'NormalY': 0.999837043018286, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100133, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100137, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.555639, 'HoleCenterY': -0.627639, 'HoleCenterZ': 31.7, 'NormalX': 0.0, 'NormalY': 0.999837043018286, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100134, 'Radius': 0.006, 'Depth': 0.05}]",2
100138,beam,M138,L40x4,A36,0.627639,-0.627639,31.7,0.627639,0.627639,31.7,"[{'MemberID': 100138, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.627639, 'HoleCenterY': -0.555639, 'HoleCenterZ': 31.7, 'NormalX': -0.999837043018286, 'NormalY': 0.0, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100134, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100138, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.627639, 'HoleCenterY': 0.555639, 'HoleCenterZ': 31.7, 'NormalX': -0.999837043018286, 'NormalY': 0.0, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100135, 'Radius': 0.006, 'Depth': 0.05}]",2
100139,beam,M139,L40x4,A36,0.627639,0.627639,31.7,-0.627639,0.627639,31.7,"[{'MemberID': 100139, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.555639, 'HoleCenterY': 0.627639, 'HoleCenterZ': 31.7, 'NormalX': -0.0, 'NormalY': -0.999837043018286, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100135, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100139, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.555639, 'HoleCenterY': 0.627639, 'HoleCenterZ': 31.7, 'NormalX': -0.0, 'NormalY': -0.999837043018286, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100136, 'Radius': 0.006, 'Depth': 0.05}]",2
100140,beam,M140,L40x4,A36,-0.627639,0.627639,31.7,-0.627639,-0.627639,31.7,"[{'MemberID': 100140, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.627639, 'HoleCenterY': 0.555639, 'HoleCenterZ': 31.7, 'NormalX': 0.999837043018286, 'NormalY': 0.0, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100136, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100140, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.627639, 'HoleCenterY': -0.555639, 'HoleCenterZ': 31.7, 'NormalX': 0.999837043018286, 'NormalY': 0.0, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100133, 'Radius': 0.006, 'Depth': 0.05}]",2
100153,beam,M153,L40x4,A36,-0.658333,-0.658333,30.0,0.658333,-0.658333,30.0,"[{'MemberID': 100153, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.586333, 'HoleCenterY': -0.658333, 'HoleCenterZ': 30.0, 'NormalX': 0.0, 'NormalY': 0.999837043018286, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100133, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100153, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.586333, 'HoleCenterY': -0.658333, 'HoleCenterZ': 30.0, 'NormalX': 0.0, 'NormalY': 0.999837043018286, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100134, 'Radius': 0.006, 'Depth': 0.05}]",2
100154,beam,M154,L40x4,A36,0.658333,-0.658333,30.0,0.658333,0.658333,30.0,"[{'MemberID': 100154, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.658333, 'HoleCenterY': -0.586333, 'HoleCenterZ': 30.0, 'NormalX': -0.999837043018286, 'NormalY': 0.0, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100134, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100154, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.658333, 'HoleCenterY': 0.586333, 'HoleCenterZ': 30.0, 'NormalX': -0.999837043018286, 'NormalY': 0.0, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100135, 'Radius': 0.006, 'Depth': 0.05}]",2
100155,beam,M155,L40x4,A36,0.658333,0.658333,30.0,-0.658333,0.658333,30.0,"[{'MemberID': 100155, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.586333, 'HoleCenterY': 0.658333, 'HoleCenterZ': 30.0, 'NormalX': -0.0, 'NormalY': -0.999837043018286, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100135, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100155, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.586333, 'HoleCenterY': 0.658333, 'HoleCenterZ': 30.0, 'NormalX': -0.0, 'NormalY': -0.999837043018286, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100136, 'Radius': 0.006, 'Depth': 0.05}]",2
100156,beam,M156,L40x4,A36,-0.658333,0.658333,30.0,-0.658333,-0.658333,30.0,"[{'MemberID': 100156, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.658333, 'HoleCenterY': 0.586333, 'HoleCenterZ': 30.0, 'NormalX': 0.999837043018286, 'NormalY': 0.0, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100136, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100156, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.658333, 'HoleCenterY': -0.586333, 'HoleCenterZ': 30.0, 'NormalX': 0.999837043018286, 'NormalY': 0.0, 'NormalZ': -0.0180523518814136, 'ConnectedLegID': 100133, 'Radius': 0.006, 'Depth': 0.05}]",2
100169,beam,M169,L40x4,A36,-0.692639,-0.692639,28.1,0.692639,-0.692639,28.1,"[{'MemberID': 100169, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.610639, 'HoleCenterY': -0.692639, 'HoleCenterZ': 28.1, 'NormalX': 0.0, 'NormalY': 0.9998370383002207, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100165, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100169, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.610639, 'HoleCenterY': -0.692639, 'HoleCenterZ': 28.1, 'NormalX': 0.0, 'NormalY': 0.9998370383002207, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100166, 'Radius': 0.006, 'Depth': 0.05}]",2
100170,beam,M170,L40x4,A36,0.692639,-0.692639,28.1,0.692639,0.692639,28.1,"[{'MemberID': 100170, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.692639, 'HoleCenterY': -0.610639, 'HoleCenterZ': 28.1, 'NormalX': -0.9998370383002207, 'NormalY': 0.0, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100166, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100170, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.692639, 'HoleCenterY': 0.610639, 'HoleCenterZ': 28.1, 'NormalX': -0.9998370383002207, 'NormalY': 0.0, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100167, 'Radius': 0.006, 'Depth': 0.05}]",2
100171,beam,M171,L40x4,A36,0.692639,0.692639,28.1,-0.692639,0.692639,28.1,"[{'MemberID': 100171, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.610639, 'HoleCenterY': 0.692639, 'HoleCenterZ': 28.1, 'NormalX': -0.0, 'NormalY': -0.9998370383002207, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100167, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100171, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.610639, 'HoleCenterY': 0.692639, 'HoleCenterZ': 28.1, 'NormalX': -0.0, 'NormalY': -0.9998370383002207, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100168, 'Radius': 0.006, 'Depth': 0.05}]",2
100172,beam,M172,L40x4,A36,-0.692639,0.692639,28.1,-0.692639,-0.692639,28.1,"[{'MemberID': 100172, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.692639, 'HoleCenterY': 0.610639, 'HoleCenterZ': 28.1, 'NormalX': 0.9998370383002207, 'NormalY': 0.0, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100168, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100172, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.692639, 'HoleCenterY': -0.610639, 'HoleCenterZ': 28.1, 'NormalX': 0.9998370383002207, 'NormalY': 0.0, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100165, 'Radius': 0.006, 'Depth': 0.05}]",2
100185,beam,M185,L40x4,A36,-0.725139,-0.725139,26.3,0.725139,-0.725139,26.3,"[{'MemberID': 100185, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.643139, 'HoleCenterY': -0.725139, 'HoleCenterZ': 26.3, 'NormalX': 0.0, 'NormalY': 0.9998370383002207, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100165, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100185, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.643139, 'HoleCenterY': -0.725139, 'HoleCenterZ': 26.3, 'NormalX': 0.0, 'NormalY': 0.9998370383002207, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100166, 'Radius': 0.006, 'Depth': 0.05}]",2
100186,beam,M186,L40x4,A36,0.725139,-0.725139,26.3,0.725139,0.725139,26.3,"[{'MemberID': 100186, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.725139, 'HoleCenterY': -0.643139, 'HoleCenterZ': 26.3, 'NormalX': -0.9998370383002207, 'NormalY': 0.0, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100166, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100186, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.725139, 'HoleCenterY': 0.643139, 'HoleCenterZ': 26.3, 'NormalX': -0.9998370383002207, 'NormalY': 0.0, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100167, 'Radius': 0.006, 'Depth': 0.05}]",2
100187,beam,M187,L40x4,A36,0.725139,0.725139,26.3,-0.725139,0.725139,26.3,"[{'MemberID': 100187, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.643139, 'HoleCenterY': 0.725139, 'HoleCenterZ': 26.3, 'NormalX': -0.0, 'NormalY': -0.9998370383002207, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100167, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100187, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.643139, 'HoleCenterY': 0.725139, 'HoleCenterZ': 26.3, 'NormalX': -0.0, 'NormalY': -0.9998370383002207, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100168, 'Radius': 0.006, 'Depth': 0.05}]",2
100188,beam,M188,L40x4,A36,-0.725139,0.725139,26.3,-0.725139,-0.725139,26.3,"[{'MemberID': 100188, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.725139, 'HoleCenterY': 0.643139, 'HoleCenterZ': 26.3, 'NormalX': 0.9998370383002207, 'NormalY': 0.0, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100168, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100188, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.725139, 'HoleCenterY': -0.643139, 'HoleCenterZ': 26.3, 'NormalX': 0.9998370383002207, 'NormalY': 0.0, 'NormalZ': -0.0180526131915317, 'ConnectedLegID': 100165, 'Radius': 0.006, 'Depth': 0.05}]",2
100205,beam,M205,L40x4,A36,-0.766667,-0.766667,24.0,0.766667,-0.766667,24.0,"[{'MemberID': 100205, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.674667, 'HoleCenterY': -0.766667, 'HoleCenterZ': 24.0, 'NormalX': 0.0, 'NormalY': 0.9998370401231176, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100201, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100205, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.674667, 'HoleCenterY': -0.766667, 'HoleCenterZ': 24.0, 'NormalX': 0.0, 'NormalY': 0.9998370401231176, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100202, 'Radius': 0.006, 'Depth': 0.05}]",2
100206,beam,M206,L40x4,A36,0.766667,-0.766667,24.0,0.766667,0.766667,24.0,"[{'MemberID': 100206, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.766667, 'HoleCenterY': -0.674667, 'HoleCenterZ': 24.0, 'NormalX': -0.9998370401231176, 'NormalY': 0.0, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100202, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100206, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': 0.766667, 'HoleCenterY': 0.674667, 'HoleCenterZ': 24.0, 'NormalX': -0.9998370401231176, 'NormalY': 0.0, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100203, 'Radius': 0.006, 'Depth': 0.05}]",2
100207,beam,M207,L40x4,A36,0.766667,0.766667,24.0,-0.766667,0.766667,24.0,"[{'MemberID': 100207, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': 0.674667, 'HoleCenterY': 0.766667, 'HoleCenterZ': 24.0, 'NormalX': -0.0, 'NormalY': -0.9998370401231176, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100203, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100207, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.674667, 'HoleCenterY': 0.766667, 'HoleCenterZ': 24.0, 'NormalX': -0.0, 'NormalY': -0.9998370401231176, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100204, 'Radius': 0.006, 'Depth': 0.05}]",2
100208,beam,M208,L40x4,A36,-0.766667,0.766667,24.0,-0.766667,-0.766667,24.0,"[{'MemberID': 100208, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 1, 'HoleCenterX': -0.766667, 'HoleCenterY': 0.674667, 'HoleCenterZ': 24.0, 'NormalX': 0.9998370401231176, 'NormalY': 0.0, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100204, 'Radius': 0.006, 'Depth': 0.05}, {'MemberID': 100208, 'MemberType': 'horizontal', 'Section': 'L40x4', 'HoleNumber': 2, 'HoleCenterX': -0.766667, 'HoleCenterY': -0.674667, 'HoleCenterZ': 24.0, 'NormalX': 0.9998370401231176, 'NormalY': 0.0, 'NormalZ': -0.0180525122308047, 'ConnectedLegID': 100201, 'Radius': 0.006, 'Depth': 0.05}]",2
